Date,20E_x,70E_x,80E_x,100E_x,120E_x,140E_x,160E_x,120W_x,40W_x,10W_x,Year_x,Month_x,Value_x,PosibleNino_x,PosibleNina_x,Precipitaciones_x,Temperaturas_x,Humedades_x,20E_y,70E_y,80E_y,100E_y,120E_y,140E_y,160E_y,120W_y,40W_y,10W_y,Year_y,Month_y,Value_y,PosibleNino_y,PosibleNina_y,Precipitaciones_y,Temperaturas_y,Humedades_y,Name,AporCaudal,ENOS
2000-01-01,-0.36,-0.69,-0.74,-0.3,-0.28,0.2,0.57,0.79,0.61,0.09,2000.0,1.0,-1.7,0.0,0.0,0.0,23.6,96.0,-0.36,-0.69,-0.74,-0.3,-0.28,0.2,0.57,0.79,0.61,0.09,2000.0,1.0,-1.7,0.0,0.0,0.0,23.6,96.0,NARE,43.51,False
2000-01-02,-0.36,-0.69,-0.74,-0.3,-0.28,0.2,0.57,0.79,0.61,0.09,2000.0,1.0,-1.7,0.0,0.0,0.0,26.7,95.0,-0.36,-0.69,-0.74,-0.3,-0.28,0.2,0.57,0.79,0.61,0.09,2000.0,1.0,-1.7,0.0,0.0,0.0,26.7,95.0,NARE,43.67,False
2000-01-03,-0.36,-0.69,-0.74,-0.3,-0.28,0.2,0.57,0.79,0.61,0.09,2000.0,1.0,-1.7,0.0,0.0,0.0,24.0,96.0,-0.36,-0.69,-0.74,-0.3,-0.28,0.2,0.57,0.79,0.61,0.09,2000.0,1.0,-1.7,0.0,0.0,0.0,24.0,96.0,NARE,41.21,False
2000-01-04,0.82,0.31,-0.53,-1.02,-1.06,-0.94,-0.57,0.06,0.83,1.05,2000.0,1.0,-1.7,0.0,0.0,4.6,22.4,98.0,0.82,0.31,-0.53,-1.02,-1.06,-0.94,-0.57,0.06,0.83,1.05,2000.0,1.0,-1.7,0.0,0.0,4.6,22.4,98.0,NARE,43.8,False
2000-01-05,0.82,0.31,-0.53,-1.02,-1.06,-0.94,-0.57,0.06,0.83,1.05,2000.0,1.0,-1.7,0.0,1.0,0.0,21.0,98.0,0.82,0.31,-0.53,-1.02,-1.06,-0.94,-0.57,0.06,0.83,1.05,2000.0,1.0,-1.7,0.0,1.0,0.0,21.0,98.0,NARE,40.62,False
2000-01-06,0.82,0.31,-0.53,-1.02,-1.06,-0.94,-0.57,0.06,0.83,1.05,2000.0,1.0,-1.7,0.0,1.0,0.0,21.0,97.0,0.82,0.31,-0.53,-1.02,-1.06,-0.94,-0.57,0.06,0.83,1.05,2000.0,1.0,-1.7,0.0,1.0,0.0,21.0,97.0,NARE,45.39,False
2000-01-07,0.82,0.31,-0.53,-1.02,-1.06,-0.94,-0.57,0.06,0.83,1.05,2000.0,1.0,-1.7,0.0,1.0,2.6,22.0,94.0,0.82,0.31,-0.53,-1.02,-1.06,-0.94,-0.57,0.06,0.83,1.05,2000.0,1.0,-1.7,0.0,1.0,2.6,22.0,94.0,NARE,40.31,False
2000-01-08,0.82,0.31,-0.53,-1.02,-1.06,-0.94,-0.57,0.06,0.83,1.05,2000.0,1.0,-1.7,0.0,1.0,0.0,25.7,96.0,0.82,0.31,-0.53,-1.02,-1.06,-0.94,-0.57,0.06,0.83,1.05,2000.0,1.0,-1.7,0.0,1.0,0.0,25.7,96.0,NARE,53.62,False
2000-01-09,1.15,0.9,0.1,-0.79,-0.95,-1.15,-1.04,-0.55,0.38,1.02,2000.0,1.0,-1.7,0.0,1.0,0.0,25.2,95.5,1.15,0.9,0.1,-0.79,-0.95,-1.15,-1.04,-0.55,0.38,1.02,2000.0,1.0,-1.7,0.0,1.0,0.0,25.2,95.5,NARE,52.27,False
2000-01-10,1.15,0.9,0.1,-0.79,-0.95,-1.15,-1.04,-0.55,0.38,1.02,2000.0,1.0,-1.7,0.0,1.0,0.0,25.0,96.0,1.15,0.9,0.1,-0.79,-0.95,-1.15,-1.04,-0.55,0.38,1.02,2000.0,1.0,-1.7,0.0,1.0,0.0,25.0,96.0,NARE,42.82,False
2000-01-11,1.15,0.9,0.1,-0.79,-0.95,-1.15,-1.04,-0.55,0.38,1.02,2000.0,1.0,-1.7,0.0,1.0,4.6,25.1,94.0,1.15,0.9,0.1,-0.79,-0.95,-1.15,-1.04,-0.55,0.38,1.02,2000.0,1.0,-1.7,0.0,1.0,4.6,25.1,94.0,NARE,46.45,False
2000-01-12,1.15,0.9,0.1,-0.79,-0.95,-1.15,-1.04,-0.55,0.38,1.02,2000.0,1.0,-1.7,0.0,1.0,16.6,26.1,90.0,1.15,0.9,0.1,-0.79,-0.95,-1.15,-1.04,-0.55,0.38,1.02,2000.0,1.0,-1.7,0.0,1.0,16.6,26.1,90.0,NARE,41.97,False
2000-01-13,1.15,0.9,0.1,-0.79,-0.95,-1.15,-1.04,-0.55,0.38,1.02,2000.0,1.0,-1.7,0.0,1.0,0.0,26.3,96.0,1.15,0.9,0.1,-0.79,-0.95,-1.15,-1.04,-0.55,0.38,1.02,2000.0,1.0,-1.7,0.0,1.0,0.0,26.3,96.0,NARE,31.85,False
2000-01-14,0.02,-0.05,-0.11,-0.09,-0.05,-0.02,0.02,0.07,0.09,0.07,2000.0,1.0,-1.7,0.0,1.0,0.0,23.0,98.0,0.02,-0.05,-0.11,-0.09,-0.05,-0.02,0.02,0.07,0.09,0.07,2000.0,1.0,-1.7,0.0,1.0,0.0,23.0,98.0,NARE,37.96,False
2000-01-15,0.02,-0.05,-0.11,-0.09,-0.05,-0.02,0.02,0.07,0.09,0.07,2000.0,1.0,-1.7,0.0,1.0,2.0,26.3,96.0,0.02,-0.05,-0.11,-0.09,-0.05,-0.02,0.02,0.07,0.09,0.07,2000.0,1.0,-1.7,0.0,1.0,2.0,26.3,96.0,NARE,31.93,False
2000-01-16,0.02,-0.05,-0.11,-0.09,-0.05,-0.02,0.02,0.07,0.09,0.07,2000.0,1.0,-1.7,0.0,1.0,0.0,24.0,96.0,0.02,-0.05,-0.11,-0.09,-0.05,-0.02,0.02,0.07,0.09,0.07,2000.0,1.0,-1.7,0.0,1.0,0.0,24.0,96.0,NARE,38.04,False
2000-01-17,0.02,-0.05,-0.11,-0.09,-0.05,-0.02,0.02,0.07,0.09,0.07,2000.0,1.0,-1.7,0.0,1.0,0.0,25.1,97.0,0.02,-0.05,-0.11,-0.09,-0.05,-0.02,0.02,0.07,0.09,0.07,2000.0,1.0,-1.7,0.0,1.0,0.0,25.1,97.0,NARE,25.06,False
2000-01-18,0.02,-0.05,-0.11,-0.09,-0.05,-0.02,0.02,0.07,0.09,0.07,2000.0,1.0,-1.7,0.0,1.0,17.4,24.4,98.0,0.02,-0.05,-0.11,-0.09,-0.05,-0.02,0.02,0.07,0.09,0.07,2000.0,1.0,-1.7,0.0,1.0,17.4,24.4,98.0,NARE,32.62,False
2000-01-19,-0.13,-0.48,-0.71,-0.46,-0.3,0.05,0.37,0.63,0.61,0.25,2000.0,1.0,-1.7,0.0,1.0,0.0,24.8,98.0,-0.13,-0.48,-0.71,-0.46,-0.3,0.05,0.37,0.63,0.61,0.25,2000.0,1.0,-1.7,0.0,1.0,0.0,24.8,98.0,NARE,22.32,False
2000-01-20,-0.13,-0.48,-0.71,-0.46,-0.3,0.05,0.37,0.63,0.61,0.25,2000.0,1.0,-1.7,0.0,1.0,8.4,23.0,96.0,-0.13,-0.48,-0.71,-0.46,-0.3,0.05,0.37,0.63,0.61,0.25,2000.0,1.0,-1.7,0.0,1.0,8.4,23.0,96.0,NARE,39.05,False
2000-01-21,-0.13,-0.48,-0.71,-0.46,-0.3,0.05,0.37,0.63,0.61,0.25,2000.0,1.0,-1.7,0.0,1.0,16.2,24.7,98.0,-0.13,-0.48,-0.71,-0.46,-0.3,0.05,0.37,0.63,0.61,0.25,2000.0,1.0,-1.7,0.0,1.0,16.2,24.7,98.0,NARE,72.87,False
2000-01-22,-0.13,-0.48,-0.71,-0.46,-0.3,0.05,0.37,0.63,0.61,0.25,2000.0,1.0,-1.7,0.0,1.0,0.0,26.9,97.0,-0.13,-0.48,-0.71,-0.46,-0.3,0.05,0.37,0.63,0.61,0.25,2000.0,1.0,-1.7,0.0,1.0,0.0,26.9,97.0,NARE,58.63,False
2000-01-23,-0.13,-0.48,-0.71,-0.46,-0.3,0.05,0.37,0.63,0.61,0.25,2000.0,1.0,-1.7,0.0,1.0,8.0,27.7,95.5,-0.13,-0.48,-0.71,-0.46,-0.3,0.05,0.37,0.63,0.61,0.25,2000.0,1.0,-1.7,0.0,1.0,8.0,27.7,95.5,NARE,31.62,False
2000-01-24,-0.33,-0.78,-0.94,-0.49,-0.38,0.19,0.65,0.96,0.81,0.21,2000.0,1.0,-1.7,0.0,1.0,1.2,24.0,96.0,-0.33,-0.78,-0.94,-0.49,-0.38,0.19,0.65,0.96,0.81,0.21,2000.0,1.0,-1.7,0.0,1.0,1.2,24.0,96.0,NARE,34.16,False
2000-01-25,-0.33,-0.78,-0.94,-0.49,-0.38,0.19,0.65,0.96,0.81,0.21,2000.0,1.0,-1.7,0.0,1.0,0.0,24.6,97.0,-0.33,-0.78,-0.94,-0.49,-0.38,0.19,0.65,0.96,0.81,0.21,2000.0,1.0,-1.7,0.0,1.0,0.0,24.6,97.0,NARE,24.19,False
2000-01-26,-0.33,-0.78,-0.94,-0.49,-0.38,0.19,0.65,0.96,0.81,0.21,2000.0,1.0,-1.7,0.0,1.0,2.0,23.7,97.0,-0.33,-0.78,-0.94,-0.49,-0.38,0.19,0.65,0.96,0.81,0.21,2000.0,1.0,-1.7,0.0,1.0,2.0,23.7,97.0,NARE,37.73,False
2000-01-27,-0.33,-0.78,-0.94,-0.49,-0.38,0.19,0.65,0.96,0.81,0.21,2000.0,1.0,-1.7,0.0,1.0,0.0,24.7,95.0,-0.33,-0.78,-0.94,-0.49,-0.38,0.19,0.65,0.96,0.81,0.21,2000.0,1.0,-1.7,0.0,1.0,0.0,24.7,95.0,NARE,26.56,False
2000-01-28,-0.33,-0.78,-0.94,-0.49,-0.38,0.19,0.65,0.96,0.81,0.21,2000.0,1.0,-1.7,0.0,1.0,0.0,25.9,96.0,-0.33,-0.78,-0.94,-0.49,-0.38,0.19,0.65,0.96,0.81,0.21,2000.0,1.0,-1.7,0.0,1.0,0.0,25.9,96.0,NARE,28.05,False
2000-01-29,0.65,-0.08,-0.96,-1.26,-1.31,-0.84,-0.22,0.58,1.25,1.15,2000.0,1.0,-1.7,0.0,1.0,0.0,24.2,96.5,0.65,-0.08,-0.96,-1.26,-1.31,-0.84,-0.22,0.58,1.25,1.15,2000.0,1.0,-1.7,0.0,1.0,0.0,24.2,96.5,NARE,26.597,False
2000-01-30,0.65,-0.08,-0.96,-1.26,-1.31,-0.84,-0.22,0.58,1.25,1.15,2000.0,1.0,-1.7,0.0,1.0,1.0,25.9,97.0,0.65,-0.08,-0.96,-1.26,-1.31,-0.84,-0.22,0.58,1.25,1.15,2000.0,1.0,-1.7,0.0,1.0,1.0,25.9,97.0,NARE,36.41,False
2000-01-31,0.65,-0.08,-0.96,-1.26,-1.31,-0.84,-0.22,0.58,1.25,1.15,2000.0,1.0,-1.7,0.0,1.0,24.0,26.1,93.0,0.65,-0.08,-0.96,-1.26,-1.31,-0.84,-0.22,0.58,1.25,1.15,2000.0,1.0,-1.7,0.0,1.0,24.0,26.1,93.0,NARE,58.45,False
2000-02-01,0.65,-0.08,-0.96,-1.26,-1.31,-0.84,-0.22,0.58,1.25,1.15,2000.0,2.0,-1.4,0.0,1.0,36.4,24.7,96.0,0.65,-0.08,-0.96,-1.26,-1.31,-0.84,-0.22,0.58,1.25,1.15,2000.0,2.0,-1.4,0.0,1.0,36.4,24.7,96.0,NARE,55.32,False
2000-02-02,0.65,-0.08,-0.96,-1.26,-1.31,-0.84,-0.22,0.58,1.25,1.15,2000.0,2.0,-1.4,0.0,1.0,21.0,26.2,96.0,0.65,-0.08,-0.96,-1.26,-1.31,-0.84,-0.22,0.58,1.25,1.15,2000.0,2.0,-1.4,0.0,1.0,21.0,26.2,96.0,NARE,63.33,False
2000-02-03,0.62,0.11,-0.58,-0.94,-1.05,-0.75,-0.31,0.29,0.88,0.92,2000.0,2.0,-1.4,0.0,1.0,9.6,24.0,96.0,0.62,0.11,-0.58,-0.94,-1.05,-0.75,-0.31,0.29,0.88,0.92,2000.0,2.0,-1.4,0.0,1.0,9.6,24.0,96.0,NARE,112.64,False
2000-02-04,0.62,0.11,-0.58,-0.94,-1.05,-0.75,-0.31,0.29,0.88,0.92,2000.0,2.0,-1.4,0.0,1.0,0.0,26.5,95.0,0.62,0.11,-0.58,-0.94,-1.05,-0.75,-0.31,0.29,0.88,0.92,2000.0,2.0,-1.4,0.0,1.0,0.0,26.5,95.0,NARE,65.117,False
2000-02-05,0.62,0.11,-0.58,-0.94,-1.05,-0.75,-0.31,0.29,0.88,0.92,2000.0,2.0,-1.4,0.0,1.0,1.6,26.4,96.0,0.62,0.11,-0.58,-0.94,-1.05,-0.75,-0.31,0.29,0.88,0.92,2000.0,2.0,-1.4,0.0,1.0,1.6,26.4,96.0,NARE,45.5,False
2000-02-06,0.62,0.11,-0.58,-0.94,-1.05,-0.75,-0.31,0.29,0.88,0.92,2000.0,2.0,-1.4,0.0,1.0,1.2,26.6,91.0,0.62,0.11,-0.58,-0.94,-1.05,-0.75,-0.31,0.29,0.88,0.92,2000.0,2.0,-1.4,0.0,1.0,1.2,26.6,91.0,NARE,52.45,False
2000-02-07,0.62,0.11,-0.58,-0.94,-1.05,-0.75,-0.31,0.29,0.88,0.92,2000.0,2.0,-1.4,0.0,1.0,18.2,27.3,94.0,0.62,0.11,-0.58,-0.94,-1.05,-0.75,-0.31,0.29,0.88,0.92,2000.0,2.0,-1.4,0.0,1.0,18.2,27.3,94.0,NARE,62.101,False
2000-02-08,-0.34,-0.68,-0.76,-0.34,-0.21,0.24,0.57,0.77,0.59,0.09,2000.0,2.0,-1.4,0.0,1.0,0.0,27.1,95.0,-0.34,-0.68,-0.76,-0.34,-0.21,0.24,0.57,0.77,0.59,0.09,2000.0,2.0,-1.4,0.0,1.0,0.0,27.1,95.0,NARE,37.9,False
2000-02-09,-0.34,-0.68,-0.76,-0.34,-0.21,0.24,0.57,0.77,0.59,0.09,2000.0,2.0,-1.4,0.0,1.0,0.0,25.8,91.0,-0.34,-0.68,-0.76,-0.34,-0.21,0.24,0.57,0.77,0.59,0.09,2000.0,2.0,-1.4,0.0,1.0,0.0,25.8,91.0,NARE,37.2,False
2000-02-10,-0.34,-0.68,-0.76,-0.34,-0.21,0.24,0.57,0.77,0.59,0.09,2000.0,2.0,-1.4,0.0,1.0,0.0,25.9,97.0,-0.34,-0.68,-0.76,-0.34,-0.21,0.24,0.57,0.77,0.59,0.09,2000.0,2.0,-1.4,0.0,1.0,0.0,25.9,97.0,NARE,37.2,False
2000-02-11,-0.34,-0.68,-0.76,-0.34,-0.21,0.24,0.57,0.77,0.59,0.09,2000.0,2.0,-1.4,0.0,1.0,0.0,23.8,96.0,-0.34,-0.68,-0.76,-0.34,-0.21,0.24,0.57,0.77,0.59,0.09,2000.0,2.0,-1.4,0.0,1.0,0.0,23.8,96.0,NARE,26.87,False
2000-02-12,-0.34,-0.68,-0.76,-0.34,-0.21,0.24,0.57,0.77,0.59,0.09,2000.0,2.0,-1.4,0.0,1.0,0.0,26.8,95.0,-0.34,-0.68,-0.76,-0.34,-0.21,0.24,0.57,0.77,0.59,0.09,2000.0,2.0,-1.4,0.0,1.0,0.0,26.8,95.0,NARE,23.49,False
2000-02-13,0.58,-0.43,-1.5,-1.61,-1.5,-0.81,0.04,1.05,1.72,1.36,2000.0,2.0,-1.4,0.0,1.0,0.0,26.5,97.0,0.58,-0.43,-1.5,-1.61,-1.5,-0.81,0.04,1.05,1.72,1.36,2000.0,2.0,-1.4,0.0,1.0,0.0,26.5,97.0,NARE,26.03,False
2000-02-14,0.58,-0.43,-1.5,-1.61,-1.5,-0.81,0.04,1.05,1.72,1.36,2000.0,2.0,-1.4,0.0,1.0,0.0,27.1,94.0,0.58,-0.43,-1.5,-1.61,-1.5,-0.81,0.04,1.05,1.72,1.36,2000.0,2.0,-1.4,0.0,1.0,0.0,27.1,94.0,NARE,27.76,False
2000-02-15,0.58,-0.43,-1.5,-1.61,-1.5,-0.81,0.04,1.05,1.72,1.36,2000.0,2.0,-1.4,0.0,1.0,0.8,26.3,94.5,0.58,-0.43,-1.5,-1.61,-1.5,-0.81,0.04,1.05,1.72,1.36,2000.0,2.0,-1.4,0.0,1.0,0.8,26.3,94.5,NARE,28.14,False
2000-02-16,0.58,-0.43,-1.5,-1.61,-1.5,-0.81,0.04,1.05,1.72,1.36,2000.0,2.0,-1.4,0.0,1.0,8.6,25.1,93.0,0.58,-0.43,-1.5,-1.61,-1.5,-0.81,0.04,1.05,1.72,1.36,2000.0,2.0,-1.4,0.0,1.0,8.6,25.1,93.0,NARE,29.47,False
2000-02-17,0.58,-0.43,-1.5,-1.61,-1.5,-0.81,0.04,1.05,1.72,1.36,2000.0,2.0,-1.4,0.0,1.0,20.0,21.0,98.0,0.58,-0.43,-1.5,-1.61,-1.5,-0.81,0.04,1.05,1.72,1.36,2000.0,2.0,-1.4,0.0,1.0,20.0,21.0,98.0,NARE,40.58,False
2000-02-18,1.68,1.23,-0.02,-1.28,-1.45,-1.69,-1.47,-0.69,0.68,1.56,2000.0,2.0,-1.4,0.0,1.0,0.0,25.5,96.0,1.68,1.23,-0.02,-1.28,-1.45,-1.69,-1.47,-0.69,0.68,1.56,2000.0,2.0,-1.4,0.0,1.0,0.0,25.5,96.0,NARE,39.85,False
2000-02-19,1.68,1.23,-0.02,-1.28,-1.45,-1.69,-1.47,-0.69,0.68,1.56,2000.0,2.0,-1.4,0.0,1.0,4.6,26.2,97.0,1.68,1.23,-0.02,-1.28,-1.45,-1.69,-1.47,-0.69,0.68,1.56,2000.0,2.0,-1.4,0.0,1.0,4.6,26.2,97.0,NARE,31.77,False
2000-02-20,1.68,1.23,-0.02,-1.28,-1.45,-1.69,-1.47,-0.69,0.68,1.56,2000.0,2.0,-1.4,0.0,1.0,0.6,24.1,97.0,1.68,1.23,-0.02,-1.28,-1.45,-1.69,-1.47,-0.69,0.68,1.56,2000.0,2.0,-1.4,0.0,1.0,0.6,24.1,97.0,NARE,28.11,False
2000-02-21,1.68,1.23,-0.02,-1.28,-1.45,-1.69,-1.47,-0.69,0.68,1.56,2000.0,2.0,-1.4,0.0,1.0,1.6,24.4,97.0,1.68,1.23,-0.02,-1.28,-1.45,-1.69,-1.47,-0.69,0.68,1.56,2000.0,2.0,-1.4,0.0,1.0,1.6,24.4,97.0,NARE,34.09,False
2000-02-22,1.68,1.23,-0.02,-1.28,-1.45,-1.69,-1.47,-0.69,0.68,1.56,2000.0,2.0,-1.4,0.0,1.0,9.6,25.1,96.0,1.68,1.23,-0.02,-1.28,-1.45,-1.69,-1.47,-0.69,0.68,1.56,2000.0,2.0,-1.4,0.0,1.0,9.6,25.1,96.0,NARE,22.86,False
2000-02-23,1.27,0.75,-0.3,-1.2,-1.42,-1.38,-1.01,-0.25,0.85,1.37,2000.0,2.0,-1.4,0.0,1.0,0.0,23.3,94.5,1.27,0.75,-0.3,-1.2,-1.42,-1.38,-1.01,-0.25,0.85,1.37,2000.0,2.0,-1.4,0.0,1.0,0.0,23.3,94.5,NARE,34.43,False
2000-02-24,1.27,0.75,-0.3,-1.2,-1.42,-1.38,-1.01,-0.25,0.85,1.37,2000.0,2.0,-1.4,0.0,1.0,5.6,20.0,96.0,1.27,0.75,-0.3,-1.2,-1.42,-1.38,-1.01,-0.25,0.85,1.37,2000.0,2.0,-1.4,0.0,1.0,5.6,20.0,96.0,NARE,43.91,False
2000-02-25,1.27,0.75,-0.3,-1.2,-1.42,-1.38,-1.01,-0.25,0.85,1.37,2000.0,2.0,-1.4,0.0,1.0,13.0,22.2,96.0,1.27,0.75,-0.3,-1.2,-1.42,-1.38,-1.01,-0.25,0.85,1.37,2000.0,2.0,-1.4,0.0,1.0,13.0,22.2,96.0,NARE,38.46,False
2000-02-26,1.27,0.75,-0.3,-1.2,-1.42,-1.38,-1.01,-0.25,0.85,1.37,2000.0,2.0,-1.4,0.0,1.0,12.8,24.5,96.0,1.27,0.75,-0.3,-1.2,-1.42,-1.38,-1.01,-0.25,0.85,1.37,2000.0,2.0,-1.4,0.0,1.0,12.8,24.5,96.0,NARE,45.55,False
2000-02-27,1.27,0.75,-0.3,-1.2,-1.42,-1.38,-1.01,-0.25,0.85,1.37,2000.0,2.0,-1.4,0.0,1.0,7.6,22.4,95.0,1.27,0.75,-0.3,-1.2,-1.42,-1.38,-1.01,-0.25,0.85,1.37,2000.0,2.0,-1.4,0.0,1.0,7.6,22.4,95.0,NARE,43.68,False
2000-02-28,1.21,1.02,0.27,-0.71,-1.1,-1.27,-1.15,-0.66,0.32,1.02,2000.0,2.0,-1.4,0.0,1.0,3.0,25.8,97.0,1.21,1.02,0.27,-0.71,-1.1,-1.27,-1.15,-0.66,0.32,1.02,2000.0,2.0,-1.4,0.0,1.0,3.0,25.8,97.0,NARE,52.03,False
2000-02-29,1.21,1.02,0.27,-0.71,-1.1,-1.27,-1.15,-0.66,0.32,1.02,2000.0,2.0,-1.4,0.0,1.0,9.0,24.6,96.0,1.21,1.02,0.27,-0.71,-1.1,-1.27,-1.15,-0.66,0.32,1.02,2000.0,2.0,-1.4,0.0,1.0,9.0,24.6,96.0,NARE,61.77,False
2000-03-01,1.21,1.02,0.27,-0.71,-1.1,-1.27,-1.15,-0.66,0.32,1.02,2000.0,3.0,-1.1,0.0,1.0,2.0,24.7,97.0,1.21,1.02,0.27,-0.71,-1.1,-1.27,-1.15,-0.66,0.32,1.02,2000.0,3.0,-1.1,0.0,1.0,2.0,24.7,97.0,NARE,79.59,False
2000-03-02,1.21,1.02,0.27,-0.71,-1.1,-1.27,-1.15,-0.66,0.32,1.02,2000.0,3.0,-1.1,0.0,1.0,22.8,22.0,94.0,1.21,1.02,0.27,-0.71,-1.1,-1.27,-1.15,-0.66,0.32,1.02,2000.0,3.0,-1.1,0.0,1.0,22.8,22.0,94.0,NARE,89.79,False
2000-03-03,1.21,1.02,0.27,-0.71,-1.1,-1.27,-1.15,-0.66,0.32,1.02,2000.0,3.0,-1.1,0.0,1.0,60.0,20.6,98.0,1.21,1.02,0.27,-0.71,-1.1,-1.27,-1.15,-0.66,0.32,1.02,2000.0,3.0,-1.1,0.0,1.0,60.0,20.6,98.0,NARE,134.82,False
2000-03-04,1.21,1.02,0.27,-0.71,-1.1,-1.27,-1.15,-0.66,0.32,1.02,2000.0,3.0,-1.1,0.0,1.0,10.0,26.3,97.0,1.21,1.02,0.27,-0.71,-1.1,-1.27,-1.15,-0.66,0.32,1.02,2000.0,3.0,-1.1,0.0,1.0,10.0,26.3,97.0,NARE,83.69,False
2000-03-05,0.45,0.97,1.15,0.58,0.24,-0.33,-0.81,-1.14,-0.9,-0.19,2000.0,3.0,-1.1,0.0,1.0,21.2,26.0,97.0,0.45,0.97,1.15,0.58,0.24,-0.33,-0.81,-1.14,-0.9,-0.19,2000.0,3.0,-1.1,0.0,1.0,21.2,26.0,97.0,NARE,66.04,False
2000-03-06,0.45,0.97,1.15,0.58,0.24,-0.33,-0.81,-1.14,-0.9,-0.19,2000.0,3.0,-1.1,0.0,1.0,14.8,26.2,93.5,0.45,0.97,1.15,0.58,0.24,-0.33,-0.81,-1.14,-0.9,-0.19,2000.0,3.0,-1.1,0.0,1.0,14.8,26.2,93.5,NARE,73.24,False
2000-03-07,0.45,0.97,1.15,0.58,0.24,-0.33,-0.81,-1.14,-0.9,-0.19,2000.0,3.0,-1.1,0.0,1.0,7.2,26.2,95.0,0.45,0.97,1.15,0.58,0.24,-0.33,-0.81,-1.14,-0.9,-0.19,2000.0,3.0,-1.1,0.0,1.0,7.2,26.2,95.0,NARE,77.12,False
2000-03-08,0.45,0.97,1.15,0.58,0.24,-0.33,-0.81,-1.14,-0.9,-0.19,2000.0,3.0,-1.1,0.0,1.0,0.0,25.1,96.0,0.45,0.97,1.15,0.58,0.24,-0.33,-0.81,-1.14,-0.9,-0.19,2000.0,3.0,-1.1,0.0,1.0,0.0,25.1,96.0,NARE,49.66,False
2000-03-09,0.45,0.97,1.15,0.58,0.24,-0.33,-0.81,-1.14,-0.9,-0.19,2000.0,3.0,-1.1,0.0,1.0,0.0,23.9,98.0,0.45,0.97,1.15,0.58,0.24,-0.33,-0.81,-1.14,-0.9,-0.19,2000.0,3.0,-1.1,0.0,1.0,0.0,23.9,98.0,NARE,42.95,False
2000-03-10,0.53,0.65,0.47,-0.03,-0.27,-0.53,-0.66,-0.63,-0.23,0.25,2000.0,3.0,-1.1,0.0,1.0,0.0,22.2,94.0,0.53,0.65,0.47,-0.03,-0.27,-0.53,-0.66,-0.63,-0.23,0.25,2000.0,3.0,-1.1,0.0,1.0,0.0,22.2,94.0,NARE,33.11,False
2000-03-11,0.53,0.65,0.47,-0.03,-0.27,-0.53,-0.66,-0.63,-0.23,0.25,2000.0,3.0,-1.1,0.0,1.0,4.0,26.0,95.0,0.53,0.65,0.47,-0.03,-0.27,-0.53,-0.66,-0.63,-0.23,0.25,2000.0,3.0,-1.1,0.0,1.0,4.0,26.0,95.0,NARE,32.22,False
2000-03-12,0.53,0.65,0.47,-0.03,-0.27,-0.53,-0.66,-0.63,-0.23,0.25,2000.0,3.0,-1.1,0.0,1.0,5.6,25.3,95.0,0.53,0.65,0.47,-0.03,-0.27,-0.53,-0.66,-0.63,-0.23,0.25,2000.0,3.0,-1.1,0.0,1.0,5.6,25.3,95.0,NARE,79.3,False
2000-03-13,0.53,0.65,0.47,-0.03,-0.27,-0.53,-0.66,-0.63,-0.23,0.25,2000.0,3.0,-1.1,0.0,1.0,6.4,25.6,98.0,0.53,0.65,0.47,-0.03,-0.27,-0.53,-0.66,-0.63,-0.23,0.25,2000.0,3.0,-1.1,0.0,1.0,6.4,25.6,98.0,NARE,45.62,False
2000-03-14,0.53,0.65,0.47,-0.03,-0.27,-0.53,-0.66,-0.63,-0.23,0.25,2000.0,3.0,-1.1,0.0,1.0,1.4,27.0,98.0,0.53,0.65,0.47,-0.03,-0.27,-0.53,-0.66,-0.63,-0.23,0.25,2000.0,3.0,-1.1,0.0,1.0,1.4,27.0,98.0,NARE,33.47,False
2000-03-15,0.4,0.35,0.09,-0.23,-0.29,-0.41,-0.42,-0.3,0.03,0.31,2000.0,3.0,-1.1,0.0,1.0,0.0,26.9,97.0,0.4,0.35,0.09,-0.23,-0.29,-0.41,-0.42,-0.3,0.03,0.31,2000.0,3.0,-1.1,0.0,1.0,0.0,26.9,97.0,NARE,39.33,False
2000-03-16,0.4,0.35,0.09,-0.23,-0.29,-0.41,-0.42,-0.3,0.03,0.31,2000.0,3.0,-1.1,0.0,1.0,3.8,27.2,91.5,0.4,0.35,0.09,-0.23,-0.29,-0.41,-0.42,-0.3,0.03,0.31,2000.0,3.0,-1.1,0.0,1.0,3.8,27.2,91.5,NARE,38.1,False
2000-03-17,0.4,0.35,0.09,-0.23,-0.29,-0.41,-0.42,-0.3,0.03,0.31,2000.0,3.0,-1.1,0.0,1.0,0.0,24.2,96.0,0.4,0.35,0.09,-0.23,-0.29,-0.41,-0.42,-0.3,0.03,0.31,2000.0,3.0,-1.1,0.0,1.0,0.0,24.2,96.0,NARE,36.24,False
2000-03-18,0.4,0.35,0.09,-0.23,-0.29,-0.41,-0.42,-0.3,0.03,0.31,2000.0,3.0,-1.1,0.0,1.0,0.0,26.3,94.0,0.4,0.35,0.09,-0.23,-0.29,-0.41,-0.42,-0.3,0.03,0.31,2000.0,3.0,-1.1,0.0,1.0,0.0,26.3,94.0,NARE,39.42,False
